monitor_id,event_time,db_user,session_id,cpu_utilization,memory_utilization,active_connections,disk_read_kb,disk_write_kb,backup_status
18638,2026-01-22 13:53:51.5,security_analyst_071,sess_security_analyst_071_2026-01-22_G3_05f579,10.99,43.08,77,429.14,60.65,N/A
18639,2026-01-22 13:55:06,sales_staff_001,sess_sales_staff_001_2026-01-22_G3_9dfcfc,6.77,35.97,53,331.08,72.62,N/A
18643,2026-01-22 13:56:23,procurement_staff_043,sess_procurement_staff_043_2026-01-22_G3_2dd49d,6.99,28.53,79,244.89,20.18,N/A
18646,2026-01-22 13:56:45,security_analyst_071,sess_security_analyst_071_2026-01-22_G3_05f579,8.87,38.89,97,262.60,95.93,N/A
18642,2026-01-22 13:57:12.5,procurement_staff_043,sess_procurement_staff_043_2026-01-22_G3_2b16fa,19.17,31.31,85,381.39,112.48,N/A
18640,2026-01-22 13:57:15,sales_staff_001,sess_sales_staff_001_2026-01-22_G3_e20570,8.54,26.63,96,394.38,60.65,N/A
18636,2026-01-22 14:01:04,security_analyst_072,sess_security_analyst_072_2026-01-22_G3_e4a44a,24.12,42.02,60,506.04,91.49,N/A
18635,2026-01-22 14:01:09,data_analyst_056,sess_data_analyst_056_2026-01-22_G3_b5be06,15.55,36.12,51,513.28,58.22,N/A
18641,2026-01-22 14:02:43.5,senior_dba_078,sess_senior_dba_078_2026-01-22_G3_7bac80,19.86,42.65,90,351.86,28.92,OK
18648,2026-01-22 14:07:45,accountant_030,sess_accountant_030_2026-01-22_G3_6dbaf3,15.43,36.28,57,234.53,84.79,N/A
18645,2026-01-22 14:10:28.5,sales_staff_004,sess_sales_staff_004_2026-01-22_G3_81940c,16.52,22.87,58,165.83,83.69,N/A
18653,2026-01-22 14:13:29,security_analyst_072,sess_security_analyst_072_2026-01-22_G3_e4a44a,14.46,22.36,73,161.64,70.99,N/A
18644,2026-01-22 14:16:12.5,sales_staff_003,sess_sales_staff_003_2026-01-22_G3_6081ef,18.83,38.95,74,449.11,86.32,N/A
18649,2026-01-22 14:16:32.5,accountant_032,sess_accountant_032_2026-01-22_G4_6e5f86,13.27,37.07,86,603.53,174.24,N/A
18647,2026-01-22 14:20:29.5,senior_dba_077,sess_senior_dba_077_2026-01-22_G3_694016,23.71,23.19,78,389.45,81.34,OK
18652,2026-01-22 14:21:16,procurement_manager_044,sess_procurement_manager_044_2026-01-22_G4_25fc85,10.41,24.79,88,279.63,108.69,N/A
18651,2026-01-22 14:23:40,data_analyst_054,sess_data_analyst_054_2026-01-22_G4_a4a31e,12.89,31.26,52,554.29,89.65,N/A
18650,2026-01-22 14:23:43.5,hr_manager_052,sess_hr_manager_052_2026-01-22_G4_fbf5ae,26.37,39.61,84,332.56,98.35,N/A
18654,2026-01-22 14:24:30,sales_staff_012,sess_sales_staff_012_2026-01-22_G4_254551,21.10,41.11,65,342.64,117.85,N/A
18656,2026-01-22 14:30:10,accountant_030,sess_accountant_030_2026-01-22_G4_9f11cf,25.27,24.53,99,323.54,39.95,N/A
18657,2026-01-22 14:31:13,sales_staff_017,sess_sales_staff_017_2026-01-22_G4_6eadd2,12.28,33.45,82,165.39,102.46,N/A
18658,2026-01-22 14:33:11.5,sales_staff_011,sess_sales_staff_011_2026-01-22_G4_025033,9.24,34.16,50,374.43,82.52,N/A
18655,2026-01-22 14:33:39.5,procurement_staff_038,sess_procurement_staff_038_2026-01-22_G4_2008cb,11.33,27.46,96,460.11,28.27,N/A
18660,2026-01-22 14:44:39.5,data_engineer_069,sess_data_engineer_069_2026-01-22_G4_e1bcae,24.74,40.05,89,283.73,49.79,N/A
18659,2026-01-22 14:46:22.5,data_analyst_055,sess_data_analyst_055_2026-01-22_G4_d634cb,17.31,40.66,49,567.50,79.74,N/A
18662,2026-01-22 14:59:10.5,sales_manager_023,sess_sales_manager_023_2026-01-22_G4_5fc6ce,10.55,44.57,83,627.41,43.35,N/A
18661,2026-01-22 15:01:29.5,finance_manager_034,sess_finance_manager_034_2026-01-22_G4_a603e8,22.34,37.04,87,153.19,63.21,N/A
18663,2026-01-22 15:02:31,sales_manager_022,sess_sales_manager_022_2026-01-22_G4_7ce8fa,16.81,36.24,74,293.76,115.20,N/A
18664,2026-01-22 15:04:58,accountant_029,sess_accountant_029_2026-01-22_G4_2b8310,23.94,27.33,72,482.22,128.35,N/A
18670,2026-01-22 15:10:38,sales_manager_022,sess_sales_manager_022_2026-01-22_G4_7ce8fa,8.89,22.30,73,467.97,16.35,N/A
18666,2026-01-22 15:13:18,sales_staff_002,sess_sales_staff_002_2026-01-22_G4_fc21b8,16.85,22.05,90,124.13,104.84,N/A
18665,2026-01-22 15:14:29.5,developer_064,sess_developer_064_2026-01-22_G4_f35344,26.51,38.25,81,232.11,98.19,N/A
18667,2026-01-22 15:17:28,data_analyst_054,sess_data_analyst_054_2026-01-22_G4_17b05e,17.48,40.60,91,377.81,53.80,N/A
18669,2026-01-22 15:21:36,data_analyst_055,sess_data_analyst_055_2026-01-22_G4_0633c5,20.20,33.58,64,564.54,87.24,N/A
18668,2026-01-22 15:24:12,accountant_025,sess_accountant_025_2026-01-22_G4_cbbf6d,16.99,41.70,80,836.01,110.35,N/A
18675,2026-01-22 15:33:31,sales_staff_008,sess_sales_staff_008_2026-01-22_G4_f9520e,19.18,36.02,51,448.22,69.11,N/A
18671,2026-01-22 15:36:56,procurement_staff_041,sess_procurement_staff_041_2026-01-22_G4_915020,17.57,27.43,58,482.89,36.88,N/A
18672,2026-01-22 15:39:55.5,data_engineer_068,sess_data_engineer_068_2026-01-22_G4_e3cd06,20.59,34.20,75,361.81,90.53,N/A
18673,2026-01-22 15:43:22.5,data_analyst_053,sess_data_analyst_053_2026-01-22_G4_728992,26.03,44.73,51,500.35,187.83,N/A
18676,2026-01-22 15:45:53.5,security_analyst_071,sess_security_analyst_071_2026-01-22_G4_579c5b,23.53,36.24,82,351.98,94.33,N/A
18674,2026-01-22 15:49:06.5,finance_manager_035,sess_finance_manager_035_2026-01-22_G4_f41a6e,26.67,46.50,86,176.23,67.12,N/A
18677,2026-01-22 15:49:28,data_engineer_070,sess_data_engineer_070_2026-01-22_G4_4969e6,25.97,31.78,84,222.21,58.33,N/A
18678,2026-01-22 16:03:22,developer_065,sess_developer_065_2026-01-22_G4_958087,10.84,29.73,54,361.28,99.58,N/A
18681,2026-01-22 16:06:56.5,sales_staff_013,sess_sales_staff_013_2026-01-22_G4_3e2b16,18.89,28.91,58,200.43,90.71,N/A
18679,2026-01-22 16:08:59,finance_manager_034,sess_finance_manager_034_2026-01-22_G4_cab0dc,24.33,35.02,87,401.81,107.35,N/A
18680,2026-01-22 16:15:16.5,sales_staff_016,sess_sales_staff_016_2026-01-22_G4_374ecd,19.98,36.74,56,408.35,62.14,N/A
18683,2026-01-22 16:16:27.5,data_engineer_070,sess_data_engineer_070_2026-01-22_G4_e1d364,18.08,42.76,72,158.28,26.47,N/A
18682,2026-01-22 16:18:16,sales_staff_007,sess_sales_staff_007_2026-01-22_G4_d642d7,14.53,34.46,63,296.77,48.77,N/A
18684,2026-01-22 16:28:34,data_engineer_070,sess_data_engineer_070_2026-01-22_G4_d84743,13.82,37.30,57,289.71,73.89,N/A
18685,2026-01-22 16:29:40.5,procurement_staff_036,sess_procurement_staff_036_2026-01-22_G4_ba732c,18.40,27.03,66,475.01,102.68,N/A
18687,2026-01-22 16:35:34.5,security_analyst_071,sess_security_analyst_071_2026-01-22_G4_4fe389,21.57,33.19,90,463.75,94.99,N/A
18686,2026-01-22 16:40:39.5,security_analyst_072,sess_security_analyst_072_2026-01-22_G4_e3f60f,24.39,40.67,96,123.82,31.91,N/A
18690,2026-01-22 16:51:10,procurement_staff_038,sess_procurement_staff_038_2026-01-22_G4_14e233,14.56,41.77,99,180.82,55.39,N/A
18691,2026-01-22 16:53:37.5,sales_staff_019,sess_sales_staff_019_2026-01-22_G4_689003,12.94,34.49,88,373.65,119.72,N/A
18689,2026-01-22 16:59:05,senior_dba_077,sess_senior_dba_077_2026-01-22_G4_d71dfb,20.07,35.11,81,643.86,69.06,SKIPPED
18688,2026-01-22 17:02:35,finance_manager_035,sess_finance_manager_035_2026-01-22_G4_ff05f8,27.95,38.01,68,561.25,148.92,N/A
18692,2026-01-22 17:04:56,data_analyst_056,sess_data_analyst_056_2026-01-22_G4_c6e976,20.56,32.16,56,338.08,152.78,N/A
18693,2026-01-22 17:05:50,developer_060,sess_developer_060_2026-01-22_G4_354031,9.05,32.44,58,158.65,30.21,N/A
18694,2026-01-22 17:12:01,hr_staff_047,sess_hr_staff_047_2026-01-22_G4_66f2fa,13.35,35.90,94,334.90,116.20,N/A
18699,2026-01-22 17:25:07.5,developer_060,sess_developer_060_2026-01-22_G4_bbb6b8,8.06,41.82,56,110.66,91.26,N/A
18696,2026-01-22 17:26:18,finance_manager_034,sess_finance_manager_034_2026-01-22_G4_c5ce89,17.26,34.32,77,312.76,118.38,N/A
18697,2026-01-22 17:26:27,hr_staff_048,sess_hr_staff_048_2026-01-22_G4_5b66a8,15.80,23.02,66,621.16,91.20,N/A
18698,2026-01-22 17:27:23,data_analyst_054,sess_data_analyst_054_2026-01-22_G4_055ff3,20.81,30.32,84,306.32,56.84,N/A
18695,2026-01-22 17:27:31.5,sales_staff_003,sess_sales_staff_003_2026-01-22_G4_5e89ea,23.72,42.46,79,881.06,203.11,N/A
18701,2026-01-22 17:40:42.5,data_analyst_054,sess_data_analyst_054_2026-01-22_G4_604941,15.08,23.11,83,584.71,65.81,N/A
18702,2026-01-22 17:48:43.5,procurement_manager_045,sess_procurement_manager_045_2026-01-22_G4_cc1b0b,24.87,39.62,83,341.39,73.76,N/A
18703,2026-01-22 17:48:58.5,senior_dba_078,sess_senior_dba_078_2026-01-22_G4_24108b,21.05,42.83,72,497.19,112.16,OK
18700,2026-01-22 17:49:59.5,security_manager_073,sess_security_manager_073_2026-01-22_G4_8bcdbf,18.12,40.45,51,199.90,102.99,N/A
18704,2026-01-22 18:04:47.5,sales_staff_007,sess_sales_staff_007_2026-01-22_G4_2b8468,19.18,32.54,97,551.21,111.94,N/A
18705,2026-01-22 18:09:43,developer_062,sess_developer_062_2026-01-22_G4_6bd033,13.47,34.50,87,341.46,52.19,N/A
18706,2026-01-22 18:18:07,hr_staff_051,sess_hr_staff_051_2026-01-22_G4_f7655f,16.90,33.99,77,400.02,88.09,N/A
18707,2026-01-22 18:52:48.5,admin_079,sess_admin_079_2026-01-22_G5_fffd26,6.78,35.40,56,494.66,16.62,OK
18708,2026-01-22 21:40:33.5,senior_dba_078,sess_senior_dba_078_2026-01-22_G5_cb5182,23.25,40.03,77,106.39,75.33,OK
18709,2026-01-23 00:03:52,sales_staff_003,sess_sales_staff_003_2026-01-23_G5_be9c2f,20.01,34.85,86,362.34,52.44,N/A
18710,2026-01-23 03:19:06.5,security_manager_073,sess_security_manager_073_2026-01-23_G5_9e1c54,21.11,26.18,93,256.32,135.92,N/A
18711,2026-01-23 03:25:14,sales_staff_008,sess_sales_staff_008_2026-01-23_G5_f4ef38,16.06,24.65,67,462.19,61.17,N/A
18712,2026-01-23 06:19:07,admin_079,sess_admin_079_2026-01-23_G1_1a951e,5.87,32.73,85,307.40,103.12,SKIPPED
18713,2026-01-23 07:00:29,junior_dba_074,sess_junior_dba_074_2026-01-23_G1_f89b8e,18.79,33.29,96,356.57,84.19,N/A
18714,2026-01-23 07:18:50,data_analyst_055,sess_data_analyst_055_2026-01-23_G1_a41c6a,13.53,37.81,85,408.22,53.13,N/A
18715,2026-01-23 07:24:52.5,senior_dba_078,sess_senior_dba_078_2026-01-23_G1_c06157,15.68,37.22,85,237.51,96.18,OK
18716,2026-01-23 08:37:01,senior_dba_078,sess_senior_dba_078_2026-01-23_G1_335f61,10.27,32.17,91,490.40,86.07,OK
18717,2026-01-23 08:49:59.5,junior_dba_075,sess_junior_dba_075_2026-01-23_G1_5562c6,14.44,32.84,84,517.09,60.33,N/A
18718,2026-01-23 08:57:44,junior_dba_076,sess_junior_dba_076_2026-01-23_G1_0301d0,11.41,28.71,88,392.62,60.69,N/A
18719,2026-01-23 09:03:05,junior_dba_076,sess_junior_dba_076_2026-01-23_G1_0301d0,11.05,28.61,84,126.18,87.98,N/A
18720,2026-01-23 09:12:57,sales_staff_010,sess_sales_staff_010_2026-01-23_G2_d8b943,7.58,22.12,69,554.12,52.17,N/A
18723,2026-01-23 09:15:14,data_analyst_054,sess_data_analyst_054_2026-01-23_G2_94966d,16.66,33.46,75,451.58,78.98,N/A
18722,2026-01-23 09:22:58.5,procurement_staff_040,sess_procurement_staff_040_2026-01-23_G2_7b07f1,19.15,32.39,84,373.93,149.00,N/A
18725,2026-01-23 09:24:53,hr_staff_047,sess_hr_staff_047_2026-01-23_G2_a67ccb,25.20,40.27,74,560.72,47.23,N/A
18726,2026-01-23 09:27:04.5,accountant_026,sess_accountant_026_2026-01-23_G2_c5e187,18.78,38.58,72,194.46,106.58,N/A
18724,2026-01-23 09:29:22.5,data_engineer_070,sess_data_engineer_070_2026-01-23_G2_61f88e,14.92,39.72,73,226.96,91.90,N/A
18727,2026-01-23 09:31:16.5,procurement_staff_038,sess_procurement_staff_038_2026-01-23_G2_ad2855,16.22,40.10,73,139.35,44.54,N/A
18721,2026-01-23 09:31:54.5,data_analyst_054,sess_data_analyst_054_2026-01-23_G2_94966d,19.96,36.92,73,237.69,132.48,N/A
18730,2026-01-23 09:41:06,senior_dba_078,sess_senior_dba_078_2026-01-23_G2_085e55,12.58,28.75,103,424.87,63.76,OK
18731,2026-01-23 09:41:48,sales_staff_019,sess_sales_staff_019_2026-01-23_G2_f0d070,10.34,37.57,63,426.73,88.82,N/A
18732,2026-01-23 09:45:34,sales_staff_011,sess_sales_staff_011_2026-01-23_G2_37ab7a,18.17,40.06,74,300.64,33.93,N/A
18729,2026-01-23 09:47:19.5,accountant_025,sess_accountant_025_2026-01-23_G2_a50718,22.07,41.61,97,614.72,131.16,N/A
18733,2026-01-23 09:47:22,developer_060,sess_developer_060_2026-01-23_G2_85a02b,7.91,33.36,60,118.23,56.97,N/A
18728,2026-01-23 09:49:07.5,junior_dba_076,sess_junior_dba_076_2026-01-23_G2_92e38e,24.74,22.80,55,471.44,128.94,N/A
18734,2026-01-23 09:50:43.5,accountant_027,sess_accountant_027_2026-01-23_G2_f74464,19.21,27.29,74,372.16,22.57,N/A
18744,2026-01-23 09:53:31,sales_staff_011,sess_sales_staff_011_2026-01-23_G2_37ab7a,17.46,30.78,91,401.43,37.62,N/A
18739,2026-01-23 09:53:50,hr_staff_049,sess_hr_staff_049_2026-01-23_G2_0a2b53,10.44,19.82,91,307.72,55.85,N/A
18735,2026-01-23 09:56:22.5,hr_staff_047,sess_hr_staff_047_2026-01-23_G2_9aaacf,12.26,41.34,89,581.62,102.01,N/A
18736,2026-01-23 09:56:40.5,data_engineer_070,sess_data_engineer_070_2026-01-23_G2_872d6d,19.30,26.76,105,548.35,69.54,N/A
18738,2026-01-23 09:57:31,data_engineer_070,sess_data_engineer_070_2026-01-23_G2_ee8b34,22.16,28.71,91,463.13,88.69,N/A
18740,2026-01-23 10:00:18,sales_staff_014,sess_sales_staff_014_2026-01-23_G2_09dee5,25.09,26.93,101,493.31,110.49,N/A
18737,2026-01-23 10:00:55,data_analyst_057,sess_data_analyst_057_2026-01-23_G2_1817bc,15.12,32.41,92,607.91,88.41,N/A
18743,2026-01-23 10:03:22.5,sales_staff_013,sess_sales_staff_013_2026-01-23_G2_68eaf3,11.36,21.46,90,560.77,112.71,N/A
18746,2026-01-23 10:04:38,accountant_030,sess_accountant_030_2026-01-23_G2_e4ccc3,15.66,36.21,98,471.51,71.06,N/A
18741,2026-01-23 10:07:15,developer_064,sess_developer_064_2026-01-23_G2_2a0dcc,12.76,35.92,73,571.53,86.53,N/A
18748,2026-01-23 10:11:49,sales_staff_013,sess_sales_staff_013_2026-01-23_G2_68eaf3,16.85,38.23,59,474.48,14.48,N/A
18742,2026-01-23 10:12:35,hr_staff_050,sess_hr_staff_050_2026-01-23_G2_da650b,14.29,27.89,93,511.47,116.74,N/A
18745,2026-01-23 10:14:57.5,sales_manager_023,sess_sales_manager_023_2026-01-23_G2_856632,12.45,38.14,65,354.08,105.91,N/A
18747,2026-01-23 10:24:07,procurement_staff_038,sess_procurement_staff_038_2026-01-23_G2_cc2798,14.49,29.50,92,427.87,66.47,N/A
18753,2026-01-23 10:29:01.5,sales_staff_011,sess_sales_staff_011_2026-01-23_G2_149073,15.41,29.92,65,173.43,18.48,N/A
18754,2026-01-23 10:29:55.5,procurement_staff_042,sess_procurement_staff_042_2026-01-23_G2_6ead9c,22.73,27.51,82,217.26,103.41,N/A
18752,2026-01-23 10:31:33.5,developer_064,sess_developer_064_2026-01-23_G2_939946,25.78,40.50,94,369.02,59.14,N/A
18750,2026-01-23 10:32:15,developer_066,sess_developer_066_2026-01-23_G2_aeb850,23.56,26.14,76,88.33,97.87,N/A
18757,2026-01-23 10:32:30,junior_dba_074,sess_junior_dba_074_2026-01-23_G2_104c83,19.47,41.00,58,515.72,37.85,N/A
18749,2026-01-23 10:32:37,accountant_031,sess_accountant_031_2026-01-23_G2_343137,21.43,36.62,95,415.91,86.12,N/A
18756,2026-01-23 10:33:04.5,hr_staff_048,sess_hr_staff_048_2026-01-23_G2_5d62f6,16.80,28.40,74,147.54,48.13,N/A
18751,2026-01-23 10:35:19.5,accountant_028,sess_accountant_028_2026-01-23_G2_b82818,23.45,45.70,85,421.98,125.88,N/A
18755,2026-01-23 10:35:43.5,sales_staff_003,sess_sales_staff_003_2026-01-23_G2_b74b46,16.80,26.12,86,191.33,78.96,N/A
18761,2026-01-23 10:38:32,developer_066,sess_developer_066_2026-01-23_G2_aeb850,19.65,42.12,68,259.69,35.17,N/A
18758,2026-01-23 10:42:25,finance_manager_034,sess_finance_manager_034_2026-01-23_G2_7f548c,13.96,33.84,56,326.98,109.33,N/A
18759,2026-01-23 10:49:53.5,sales_manager_021,sess_sales_manager_021_2026-01-23_G2_4f9df8,23.24,27.88,65,236.75,114.93,N/A
18762,2026-01-23 10:52:05.5,developer_061,sess_developer_061_2026-01-23_G2_767371,14.78,44.71,57,307.11,88.12,N/A
18767,2026-01-23 10:53:41.5,developer_061,sess_developer_061_2026-01-23_G2_7f071e,18.46,39.60,87,113.77,91.70,N/A
18763,2026-01-23 10:54:13,security_analyst_072,sess_security_analyst_072_2026-01-23_G2_f287a1,16.63,31.85,98,325.80,100.16,N/A
18764,2026-01-23 10:54:32,procurement_staff_039,sess_procurement_staff_039_2026-01-23_G2_14e69e,13.12,28.43,94,289.54,136.06,N/A
18765,2026-01-23 10:57:15.5,sales_staff_012,sess_sales_staff_012_2026-01-23_G2_7d3b98,16.33,23.81,72,104.89,107.78,N/A
18768,2026-01-23 10:58:01,data_engineer_070,sess_data_engineer_070_2026-01-23_G2_74d590,22.93,27.51,64,205.37,33.03,N/A
18766,2026-01-23 10:58:57.5,procurement_staff_040,sess_procurement_staff_040_2026-01-23_G2_fbd5fa,10.87,38.41,75,637.75,87.12,N/A
18760,2026-01-23 10:59:28.5,data_analyst_053,sess_data_analyst_053_2026-01-23_G2_7a5d94,18.56,27.17,63,751.09,182.47,N/A
18770,2026-01-23 11:04:21,hr_staff_048,sess_hr_staff_048_2026-01-23_G2_249c97,17.68,37.90,75,416.93,72.54,N/A
18769,2026-01-23 11:04:30,hr_staff_049,sess_hr_staff_049_2026-01-23_G2_0749c2,13.70,29.16,97,407.08,106.59,N/A
18772,2026-01-23 11:11:06,sales_staff_010,sess_sales_staff_010_2026-01-23_G2_21899c,18.67,35.75,96,332.83,21.80,N/A
18773,2026-01-23 11:11:46.5,data_engineer_069,sess_data_engineer_069_2026-01-23_G2_00ecdc,19.51,39.25,68,422.78,112.54,N/A
18774,2026-01-23 11:15:26,data_analyst_056,sess_data_analyst_056_2026-01-23_G2_46c449,10.18,25.44,96,742.14,147.70,N/A
18775,2026-01-23 11:15:44.5,sales_staff_018,sess_sales_staff_018_2026-01-23_G2_e05d81,21.88,25.62,82,410.48,126.28,N/A
18771,2026-01-23 11:17:10,sales_staff_006,sess_sales_staff_006_2026-01-23_G2_cf5ea7,19.86,42.27,99,419.42,155.26,N/A
18776,2026-01-23 11:23:31.5,accountant_032,sess_accountant_032_2026-01-23_G2_0c8980,19.91,32.48,82,391.12,53.37,N/A
18777,2026-01-23 11:28:15,sales_staff_015,sess_sales_staff_015_2026-01-23_G2_c89d94,25.57,23.22,86,297.16,111.83,N/A
18778,2026-01-23 11:31:23,developer_065,sess_developer_065_2026-01-23_G2_bb7462,13.96,33.15,61,342.04,52.21,N/A
18783,2026-01-23 11:32:38,developer_065,sess_developer_065_2026-01-23_G2_bb7462,14.36,28.95,68,121.06,67.57,N/A
18784,2026-01-23 11:33:31,security_analyst_072,sess_security_analyst_072_2026-01-23_G2_de02e9,19.10,38.83,67,201.68,92.29,N/A
18780,2026-01-23 11:33:47.5,accountant_033,sess_accountant_033_2026-01-23_G2_c7d166,9.10,42.87,76,711.94,143.40,N/A
18779,2026-01-23 11:33:52,junior_dba_076,sess_junior_dba_076_2026-01-23_G2_23826f,14.89,32.22,64,301.81,135.50,N/A
18782,2026-01-23 11:36:03,security_analyst_072,sess_security_analyst_072_2026-01-23_G2_de02e9,22.58,37.91,75,333.89,100.40,N/A
18781,2026-01-23 11:44:32.5,data_engineer_069,sess_data_engineer_069_2026-01-23_G2_e3efe0,20.43,28.35,85,578.89,111.09,N/A
18787,2026-01-23 11:45:16.5,developer_061,sess_developer_061_2026-01-23_G2_4db2c7,15.20,28.54,101,103.89,52.52,N/A
18785,2026-01-23 11:45:58,developer_060,sess_developer_060_2026-01-23_G2_d7144d,11.80,27.80,73,174.65,111.36,N/A
18786,2026-01-23 11:47:04,developer_061,sess_developer_061_2026-01-23_G2_f7362d,13.79,28.70,60,184.77,28.65,N/A
18788,2026-01-23 11:54:22.5,sales_staff_020,sess_sales_staff_020_2026-01-23_G2_7e04cf,16.34,34.98,77,229.20,61.85,N/A
18789,2026-01-23 11:55:15.5,developer_064,sess_developer_064_2026-01-23_G2_7ec122,19.74,25.44,76,359.03,66.23,N/A
18792,2026-01-23 12:03:05.5,procurement_staff_039,sess_procurement_staff_039_2026-01-23_G2_22011e,12.47,28.05,93,605.58,114.39,N/A
18790,2026-01-23 12:05:30.5,accountant_031,sess_accountant_031_2026-01-23_G2_1a1706,17.22,38.27,98,424.51,160.50,N/A
18795,2026-01-23 12:14:01,sales_staff_013,sess_sales_staff_013_2026-01-23_G3_3f36d6,14.23,29.64,106,270.63,133.32,N/A
18800,2026-01-23 12:16:10,developer_065,sess_developer_065_2026-01-23_G3_837543,18.84,39.26,70,262.64,36.17,N/A
18794,2026-01-23 12:17:19,sales_staff_019,sess_sales_staff_019_2026-01-23_G3_d1ee83,24.26,37.96,66,107.49,122.04,N/A
18791,2026-01-23 12:19:07,hr_staff_046,sess_hr_staff_046_2026-01-23_G2_b785cc,18.60,41.46,54,500.71,90.75,N/A
18799,2026-01-23 12:25:48.5,accountant_033,sess_accountant_033_2026-01-23_G3_564533,20.42,43.17,97,586.12,113.66,N/A
18796,2026-01-23 12:26:29,developer_065,sess_developer_065_2026-01-23_G3_837543,19.54,40.64,72,346.37,114.77,N/A
18797,2026-01-23 12:27:26,finance_manager_035,sess_finance_manager_035_2026-01-23_G3_bad715,17.52,38.21,58,506.53,75.82,N/A
18801,2026-01-23 12:27:29,procurement_staff_040,sess_procurement_staff_040_2026-01-23_G3_328ae7,23.94,22.37,60,487.13,80.48,N/A
18802,2026-01-23 12:29:46.5,hr_staff_049,sess_hr_staff_049_2026-01-23_G3_482602,10.68,40.89,101,186.79,110.25,N/A
18793,2026-01-23 12:30:30.5,sales_manager_022,sess_sales_manager_022_2026-01-23_G3_3d43a2,23.41,28.75,79,564.09,183.05,N/A
18803,2026-01-23 12:35:30.5,finance_manager_034,sess_finance_manager_034_2026-01-23_G3_3f0c3f,21.07,40.67,67,122.24,73.01,N/A
18798,2026-01-23 12:35:50,accountant_028,sess_accountant_028_2026-01-23_G3_44d921,24.24,43.67,65,529.07,251.47,N/A
18805,2026-01-23 12:42:49,accountant_030,sess_accountant_030_2026-01-23_G3_9fcbb3,15.98,40.60,57,147.09,86.68,N/A
18809,2026-01-23 12:47:10.5,sales_staff_008,sess_sales_staff_008_2026-01-23_G3_77a36a,15.18,21.01,106,431.15,37.56,N/A
18806,2026-01-23 12:47:41,developer_066,sess_developer_066_2026-01-23_G3_96892a,23.12,43.96,57,380.13,87.08,N/A
18810,2026-01-23 12:48:36.5,hr_staff_051,sess_hr_staff_051_2026-01-23_G3_a9ca06,20.45,29.12,84,465.90,100.81,N/A
18811,2026-01-23 12:50:02,sales_staff_012,sess_sales_staff_012_2026-01-23_G3_79b076,22.44,42.01,98,590.45,55.33,N/A
18804,2026-01-23 12:50:34.5,senior_analyst_059,sess_senior_analyst_059_2026-01-23_G3_7fa02d,24.00,38.86,62,115.23,73.63,N/A
18813,2026-01-23 12:52:57.5,procurement_staff_037,sess_procurement_staff_037_2026-01-23_G3_5ab61a,15.80,30.01,94,135.09,68.86,N/A
18807,2026-01-23 12:56:04,sales_staff_007,sess_sales_staff_007_2026-01-23_G3_582988,24.22,37.13,65,475.23,103.36,N/A
18816,2026-01-23 12:56:41,procurement_staff_037,sess_procurement_staff_037_2026-01-23_G3_c16f1b,7.91,26.59,53,219.56,107.27,N/A
18817,2026-01-23 12:56:45,sales_staff_008,sess_sales_staff_008_2026-01-23_G3_96f13b,12.11,30.16,86,535.94,51.70,N/A
18814,2026-01-23 12:56:49.5,sales_staff_002,sess_sales_staff_002_2026-01-23_G3_5f29c2,13.83,25.54,93,400.90,79.33,N/A
18808,2026-01-23 12:58:29.5,junior_dba_075,sess_junior_dba_075_2026-01-23_G3_ab612c,27.11,29.71,58,698.87,40.01,N/A
18812,2026-01-23 13:01:51,data_analyst_054,sess_data_analyst_054_2026-01-23_G3_f91500,24.71,28.67,77,413.25,69.07,N/A
18820,2026-01-23 13:01:53,accountant_025,sess_accountant_025_2026-01-23_G3_f74eea,19.95,31.24,105,291.33,63.21,N/A
18818,2026-01-23 13:02:41,accountant_030,sess_accountant_030_2026-01-23_G3_539968,18.76,39.42,63,559.43,99.47,N/A
18815,2026-01-23 13:03:21.5,accountant_032,sess_accountant_032_2026-01-23_G3_02d04c,20.19,42.91,53,282.53,143.33,N/A
18821,2026-01-23 13:06:03,sales_staff_002,sess_sales_staff_002_2026-01-23_G3_2fd253,11.88,26.93,87,340.37,53.58,N/A
18822,2026-01-23 13:08:46.5,data_analyst_056,sess_data_analyst_056_2026-01-23_G3_3fd635,17.72,23.72,93,556.54,59.19,N/A
18819,2026-01-23 13:09:30,developer_067,sess_developer_067_2026-01-23_G3_5ef159,18.08,42.81,67,317.63,87.28,N/A
18825,2026-01-23 13:21:26,sales_staff_020,sess_sales_staff_020_2026-01-23_G3_b969de,16.47,28.51,96,399.92,103.54,N/A
